Date,Quarter,Month,Region,Country,Product_Category,Product,Salesperson,Customer_Segment,Deal_Stage,Units,Unit_Price,Revenue,Cost,Profit,Discount_Pct,Customer_Satisfaction
2025-10-02,Q4 2025,Oct,Latin America,Colombia,Software,Data Platform,Carlos Silva,Education,Closed Won,22,3055.23,94203.21,54492.35,39710.86,21.5,4.0
2025-10-02,Q4 2025,Oct,Europe,France,Services,Consulting,James Clarke,SMB,Lead,8,262.84,1760.7,1406.51,354.19,7.7,3.6
2025-10-03,Q4 2025,Oct,North America,USA,Services,Consulting,Sarah Chen,Enterprise,Lead,13,368.0,6153.42,5022.86,1130.56,12.5,4.8
2025-10-03,Q4 2025,Oct,Asia Pacific,India,Subscriptions,Professional Plan,Liam Zhang,Enterprise,Closed Lost,415,249.93,96933.45,55212.22,41721.23,20.0,3.5
2025-10-04,Q4 2025,Oct,North America,Canada,Hardware,Desktop Plus,Sarah Chen,SMB,Closed Won,98,1480.52,268321.07,208155.17,60165.9,8.9,3.7
2025-10-04,Q4 2025,Oct,Asia Pacific,Australia,Services,Implementation,Yuki Tanaka,Government,Lead,82,553.99,68267.2,51743.16,16524.04,6.7,4.2
2025-10-04,Q4 2025,Oct,North America,USA,Services,Consulting,Mike Johnson,Government,Qualified,154,368.95,67693.64,54585.63,13108.01,7.9,4.3
2025-10-05,Q4 2025,Oct,North America,Canada,Services,Consulting,Elena Rodriguez,Government,Closed Won,141,369.28,47675.65,38694.56,8981.09,8.4,3.3
2025-10-05,Q4 2025,Oct,Europe,France,Services,Implementation,Hans Mueller,Education,Qualified,90,720.26,72774.64,57604.78,15169.86,17.5,4.0
2025-10-06,Q4 2025,Oct,Latin America,Mexico,Hardware,Laptop Pro,Ana Gutierrez,Enterprise,Qualified,87,1443.59,213739.37,154581.57,59157.8,17.2,4.2
2025-10-06,Q4 2025,Oct,North America,USA,Software,Data Platform,Elena Rodriguez,Government,Lead,37,1698.53,57657.23,32380.95,25276.28,16.2,4.0
2025-10-06,Q4 2025,Oct,Latin America,Mexico,Subscriptions,Enterprise Plan,Ana Gutierrez,Government,Lead,72,405.35,42321.53,26147.05,16174.48,7.0,4.0
2025-10-06,Q4 2025,Oct,Asia Pacific,Australia,Subscriptions,Professional Plan,Raj Patel,SMB,Lead,471,120.18,69799.35,42162.8,27636.55,5.0,3.3
2025-10-06,Q4 2025,Oct,North America,Canada,Services,Implementation,Sarah Chen,Education,Closed Won,134,707.9,111274.83,89735.35,21539.48,20.2,5.0
2025-10-07,Q4 2025,Oct,North America,USA,Services,Training,Sarah Chen,SMB,Proposal,12,174.97,2861.16,2153.02,708.14,7.3,4.1
2025-10-07,Q4 2025,Oct,Latin America,Mexico,Hardware,Desktop Plus,Ana Gutierrez,Enterprise,Closed Lost,29,874.48,43315.16,30879.51,12435.65,16.9,3.8
2025-10-08,Q4 2025,Oct,Europe,UK,Hardware,Laptop Pro,Sophie Dupont,Enterprise,Closed Won,57,1328.1,93855.13,72123.23,21731.9,24.6,4.2
2025-10-08,Q4 2025,Oct,North America,Canada,Hardware,Server Rack,Sarah Chen,Enterprise,Proposal,100,4820.33,865996.39,686583.58,179412.81,11.5,3.5
2025-10-08,Q4 2025,Oct,Europe,France,Subscriptions,Enterprise Plan,Hans Mueller,Enterprise,Lead,65,504.81,36860.84,21366.18,15494.66,21.2,4.0
2025-10-08,Q4 2025,Oct,North America,USA,Services,Consulting,Mike Johnson,SMB,Closed Won,11,307.65,4010.01,3146.87,863.14,8.4,3.5
2025-10-08,Q4 2025,Oct,North America,USA,Hardware,Networking Kit,Mike Johnson,Education,Lead,19,1161.23,33344.25,26108.48,7235.77,15.4,4.9
2025-10-08,Q4 2025,Oct,Europe,Germany,Hardware,Desktop Plus,James Clarke,Government,Proposal,32,1125.37,39521.29,28445.38,11075.91,12.4,3.8
2025-10-09,Q4 2025,Oct,Europe,UK,Hardware,Desktop Plus,James Clarke,Enterprise,Closed Won,52,1266.64,72696.62,52632.12,20064.5,11.9,3.3
2025-10-09,Q4 2025,Oct,North America,USA,Software,Data Platform,Mike Johnson,Enterprise,Closed Won,34,2996.63,117934.98,70279.95,47655.03,18.3,4.6
2025-10-10,Q4 2025,Oct,North America,Canada,Subscriptions,Professional Plan,Elena Rodriguez,Education,Proposal,137,232.45,25078.27,15136.72,9941.55,24.8,4.2
2025-10-10,Q4 2025,Oct,Asia Pacific,Japan,Hardware,Networking Kit,Yuki Tanaka,Enterprise,Closed Lost,93,474.38,81349.94,63780.4,17569.54,17.1,4.6
2025-10-10,Q4 2025,Oct,Asia Pacific,Japan,Subscriptions,Enterprise Plan,Liam Zhang,Enterprise,Proposal,412,705.84,277890.68,162842.18,115048.5,18.2,3.1
2025-10-10,Q4 2025,Oct,North America,USA,Hardware,Networking Kit,Elena Rodriguez,Government,Lead,91,1271.05,133320.05,99841.33,33478.72,16.5,3.2
2025-10-11,Q4 2025,Oct,Europe,UK,Hardware,Laptop Pro,James Clarke,Enterprise,Closed Lost,61,2301.16,144554.03,109203.29,35350.74,17.8,3.2
2025-10-11,Q4 2025,Oct,Europe,Germany,Software,Cloud Suite,Sophie Dupont,SMB,Closed Won,34,1499.94,61518.46,39403.2,22115.26,7.5,4.0
2025-10-11,Q4 2025,Oct,Latin America,Brazil,Software,Data Platform,Pedro Morales,SMB,Negotiation,24,2396.12,66089.1,42093.52,23995.58,1.3,3.6
2025-10-12,Q4 2025,Oct,Asia Pacific,Australia,Services,Support,Liam Zhang,SMB,Closed Won,198,175.51,37627.04,29540.12,8086.92,2.9,3.2
2025-10-13,Q4 2025,Oct,Latin America,Colombia,Services,Training,Carlos Silva,Education,Proposal,108,212.31,31584.34,22744.8,8839.54,15.5,4.3
2025-10-13,Q4 2025,Oct,Latin America,Mexico,Services,Consulting,Carlos Silva,Government,Closed Won,190,475.25,122172.86,97969.18,24203.68,17.0,3.9
2025-10-13,Q4 2025,Oct,Europe,France,Hardware,Laptop Pro,Hans Mueller,Enterprise,Closed Won,56,2337.0,193304.64,142166.4,51138.24,21.4,4.7
2025-10-13,Q4 2025,Oct,Europe,UK,Software,Security Pro,Hans Mueller,SMB,Lead,36,1587.2,76729.4,46467.09,30262.31,9.9,3.5
2025-10-13,Q4 2025,Oct,North America,Canada,Subscriptions,Professional Plan,Sarah Chen,Government,Closed Won,324,95.21,44370.59,28276.28,16094.31,6.6,3.5
2025-10-13,Q4 2025,Oct,North America,USA,Subscriptions,Basic Plan,Mike Johnson,Enterprise,Closed Lost,196,62.5,14824.87,8348.19,6476.68,10.7,4.0
2025-10-14,Q4 2025,Oct,Europe,UK,Subscriptions,Enterprise Plan,James Clarke,Enterprise,Lead,187,537.44,83099.28,46243.14,36856.14,13.0,3.2
2025-10-14,Q4 2025,Oct,North America,Canada,Software,Cloud Suite,Sarah Chen,Enterprise,Closed Won,31,1991.24,82686.48,49912.84,32773.64,16.8,4.3
2025-10-14,Q4 2025,Oct,Asia Pacific,India,Services,Support,Yuki Tanaka,SMB,Lead,12,358.1,6471.6,4802.07,1669.53,6.5,3.7
2025-10-15,Q4 2025,Oct,Latin America,Mexico,Services,Consulting,Ana Gutierrez,Enterprise,Lead,145,186.68,33076.63,26701.34,6375.29,17.9,4.0
2025-10-15,Q4 2025,Oct,Europe,Germany,Hardware,Networking Kit,James Clarke,Enterprise,Closed Won,33,1499.64,54558.87,42016.12,12542.75,12.0,3.5
2025-10-15,Q4 2025,Oct,Europe,Germany,Services,Support,Sophie Dupont,Enterprise,Lead,40,399.43,16665.07,11982.58,4682.49,12.4,4.3
2025-10-16,Q4 2025,Oct,North America,USA,Services,Support,Mike Johnson,SMB,Qualified,15,388.57,6891.39,5210.61,1680.78,8.6,3.8
2025-10-16,Q4 2025,Oct,Europe,Germany,Subscriptions,Enterprise Plan,Sophie Dupont,SMB,Closed Won,476,501.21,275279.68,152273.19,123006.49,7.5,3.5
2025-10-17,Q4 2025,Oct,Europe,Germany,Subscriptions,Professional Plan,James Clarke,Enterprise,Closed Won,435,156.52,54096.83,31710.4,22386.43,16.4,3.4
2025-10-17,Q4 2025,Oct,Europe,UK,Software,Data Platform,James Clarke,Education,Qualified,40,2373.02,73375.75,41519.81,31855.94,22.2,3.8
2025-10-17,Q4 2025,Oct,Asia Pacific,India,Hardware,Networking Kit,Liam Zhang,Enterprise,Qualified,77,434.82,39286.9,30317.19,8969.71,23.8,3.6
2025-10-17,Q4 2025,Oct,Latin America,Colombia,Hardware,Desktop Plus,Carlos Silva,SMB,Lead,54,1084.04,124792.55,88195.57,36596.98,5.3,4.1
2025-10-19,Q4 2025,Oct,North America,USA,Services,Training,Mike Johnson,Enterprise,Closed Lost,146,60.5,9026.83,7373.55,1653.28,21.0,3.8
2025-10-19,Q4 2025,Oct,North America,USA,Software,Security Pro,Mike Johnson,SMB,Closed Won,8,959.35,10590.94,6220.1,4370.84,2.6,3.3
2025-10-19,Q4 2025,Oct,Asia Pacific,Japan,Software,Data Platform,Raj Patel,Enterprise,Lead,16,2593.09,49713.93,30601.01,19112.92,11.7,4.3
2025-10-20,Q4 2025,Oct,Latin America,Brazil,Hardware,Desktop Plus,Ana Gutierrez,Enterprise,Lead,92,896.43,146456.62,115494.16,30962.46,13.6,3.6
2025-10-20,Q4 2025,Oct,Latin America,Colombia,Subscriptions,Professional Plan,Ana Gutierrez,Enterprise,Closed Won,352,219.39,103073.97,56939.51,46134.46,14.4,3.7
2025-10-20,Q4 2025,Oct,Europe,UK,Hardware,Server Rack,Sophie Dupont,Education,Qualified,76,4667.93,459668.98,332159.76,127509.22,21.2,4.9
2025-10-20,Q4 2025,Oct,Europe,France,Subscriptions,Enterprise Plan,Sophie Dupont,Education,Closed Won,140,451.19,61616.92,38543.27,23073.65,21.8,3.6
2025-10-20,Q4 2025,Oct,Latin America,Brazil,Hardware,Desktop Plus,Ana Gutierrez,Enterprise,Closed Won,61,1125.56,105840.24,80273.4,25566.84,25.0,3.4
2025-10-20,Q4 2025,Oct,Asia Pacific,Australia,Services,Consulting,Liam Zhang,SMB,Closed Won,172,164.01,28657.02,24243.4,4413.62,8.9,3.5
2025-10-20,Q4 2025,Oct,North America,Canada,Services,Training,Sarah Chen,Government,Negotiation,148,188.81,33765.71,26940.79,6824.92,17.8,4.5
2025-10-20,Q4 2025,Oct,Asia Pacific,India,Hardware,Laptop Pro,Liam Zhang,Government,Qualified,13,1257.47,20792.83,15607.08,5185.75,17.4,3.9
2025-10-20,Q4 2025,Oct,Latin America,Brazil,Subscriptions,Enterprise Plan,Ana Gutierrez,Enterprise,Negotiation,118,486.99,75355.3,44669.22,30686.08,15.9,3.6
2025-10-21,Q4 2025,Oct,Asia Pacific,Australia,Subscriptions,Basic Plan,Raj Patel,SMB,Proposal,91,51.12,5567.21,3064.89,2502.32,7.8,2.8
2025-10-21,Q4 2025,Oct,Asia Pacific,Japan,Subscriptions,Enterprise Plan,Liam Zhang,SMB,Proposal,479,483.97,251857.05,161712.91,90144.14,7.0,3.6
2025-10-21,Q4 2025,Oct,Asia Pacific,Japan,Subscriptions,Basic Plan,Raj Patel,SMB,Closed Won,255,50.47,16304.14,9767.26,6536.88,2.4,3.5
2025-10-21,Q4 2025,Oct,North America,Canada,Subscriptions,Basic Plan,Mike Johnson,SMB,Closed Lost,243,36.83,11413.03,6500.28,4912.75,5.9,3.3
2025-10-21,Q4 2025,Oct,Europe,UK,Hardware,Laptop Pro,Sophie Dupont,Enterprise,Closed Won,12,2748.27,42189.2,31759.84,10429.36,22.2,3.4
2025-10-22,Q4 2025,Oct,Asia Pacific,Australia,Hardware,Networking Kit,Raj Patel,Enterprise,Proposal,58,861.92,75099.92,54620.96,20478.96,12.2,3.7
2025-10-22,Q4 2025,Oct,North America,USA,Hardware,Desktop Plus,Sarah Chen,Education,Lead,29,1629.33,74720.63,53505.71,21214.92,22.1,4.8
2025-10-22,Q4 2025,Oct,Europe,France,Hardware,Networking Kit,James Clarke,SMB,Lead,88,646.94,65759.63,46762.69,18996.94,7.8,3.4
2025-10-22,Q4 2025,Oct,Europe,France,Services,Training,Hans Mueller,Enterprise,Lead,8,116.66,1076.97,832.53,244.44,15.2,4.6
2025-10-23,Q4 2025,Oct,North America,USA,Services,Support,Mike Johnson,SMB,Negotiation,188,238.78,55631.57,39606.61,16024.96,4.2,2.9
2025-10-24,Q4 2025,Oct,Europe,France,Services,Training,Sophie Dupont,SMB,Lead,164,171.34,30346.75,21927.77,8418.98,9.3,3.7
2025-10-24,Q4 2025,Oct,North America,USA,Hardware,Desktop Plus,Sarah Chen,Government,Closed Lost,69,1154.49,141657.45,99570.47,42086.98,12.4,4.1
2025-10-25,Q4 2025,Oct,Europe,Germany,Software,Security Pro,James Clarke,SMB,Qualified,32,1065.61,31577.36,17800.78,13776.58,6.8,2.8
2025-10-25,Q4 2025,Oct,Asia Pacific,India,Hardware,Server Rack,Yuki Tanaka,SMB,Proposal,94,3547.42,720941.61,557784.15,163157.46,2.8,3.8
2025-10-25,Q4 2025,Oct,Asia Pacific,Australia,Hardware,Laptop Pro,Raj Patel,Education,Closed Lost,6,2920.19,25302.0,18392.79,6909.21,15.6,4.0
2025-10-25,Q4 2025,Oct,North America,USA,Hardware,Desktop Plus,Mike Johnson,SMB,Qualified,50,938.88,76564.88,58259.4,18305.48,8.7,3.9
2025-10-26,Q4 2025,Oct,Asia Pacific,Australia,Subscriptions,Enterprise Plan,Yuki Tanaka,SMB,Closed Won,92,399.36,60881.02,35482.21,25398.81,1.8,5.0
2025-10-27,Q4 2025,Oct,North America,USA,Hardware,Laptop Pro,Elena Rodriguez,SMB,Negotiation,66,1618.67,134346.26,99376.31,34969.95,8.9,3.7
2025-10-27,Q4 2025,Oct,North America,USA,Services,Consulting,Elena Rodriguez,SMB,Proposal,13,266.37,3329.89,2698.58,631.31,3.8,2.9
2025-10-27,Q4 2025,Oct,Asia Pacific,Japan,Services,Training,Raj Patel,SMB,Negotiation,17,192.7,3726.02,2805.86,920.16,8.2,3.3
2025-10-27,Q4 2025,Oct,North America,Canada,Services,Implementation,Sarah Chen,Enterprise,Lead,129,594.15,87205.55,73004.58,14200.97,22.6,4.4
2025-10-28,Q4 2025,Oct,Asia Pacific,Japan,Software,Security Pro,Yuki Tanaka,Enterprise,Qualified,6,1587.79,13881.86,7825.15,6056.71,17.4,4.4
2025-10-29,Q4 2025,Oct,Europe,France,Software,Security Pro,James Clarke,SMB,Closed Won,29,837.01,22284.98,12880.68,9404.3,7.6,3.5
2025-10-29,Q4 2025,Oct,Asia Pacific,India,Subscriptions,Enterprise Plan,Raj Patel,Education,Negotiation,122,482.37,60650.63,35435.75,25214.88,20.6,4.1
2025-10-29,Q4 2025,Oct,North America,Canada,Software,Data Platform,Elena Rodriguez,Education,Qualified,17,2240.64,33695.13,19172.68,14522.45,19.2,3.7
2025-10-30,Q4 2025,Oct,Europe,Germany,Software,Data Platform,Sophie Dupont,Enterprise,Closed Won,37,2326.38,91485.21,55041.24,36443.97,18.5,3.4
2025-10-31,Q4 2025,Oct,North America,USA,Services,Support,Sarah Chen,SMB,Qualified,28,368.91,14106.25,9958.21,4148.04,7.1,4.1
2025-11-01,Q4 2025,Nov,North America,Canada,Hardware,Networking Kit,Mike Johnson,Enterprise,Closed Won,46,1126.17,74311.5,55190.51,19120.99,19.7,4.2
2025-11-01,Q4 2025,Nov,Asia Pacific,Japan,Software,Data Platform,Liam Zhang,Enterprise,Closed Won,35,1916.06,61427.21,38280.01,23147.2,25.0,3.4
2025-11-01,Q4 2025,Nov,Europe,UK,Subscriptions,Professional Plan,Hans Mueller,Enterprise,Lead,16,99.7,1823.84,1027.98,795.86,19.8,3.6
2025-11-01,Q4 2025,Nov,Europe,Germany,Services,Implementation,Hans Mueller,Enterprise,Qualified,41,771.37,34773.81,27406.67,7367.14,19.2,4.5
2025-11-01,Q4 2025,Nov,Asia Pacific,India,Software,Cloud Suite,Yuki Tanaka,SMB,Qualified,15,1934.4,47348.09,28276.46,19071.63,7.5,3.6
2025-11-01,Q4 2025,Nov,Latin America,Brazil,Services,Training,Pedro Morales,Education,Negotiation,66,196.63,11189.2,8496.58,2692.62,18.9,3.3
2025-11-02,Q4 2025,Nov,North America,Canada,Hardware,Server Rack,Elena Rodriguez,Education,Qualified,47,4154.78,202706.97,143813.38,58893.59,24.8,3.3
2025-11-02,Q4 2025,Nov,North America,USA,Software,Security Pro,Mike Johnson,SMB,Qualified,22,1745.3,51245.09,31664.92,19580.17,5.8,3.4
2025-11-02,Q4 2025,Nov,North America,USA,Hardware,Desktop Plus,Mike Johnson,Government,Lead,15,1609.62,35367.73,26516.7,8851.03,18.0,3.6
2025-11-03,Q4 2025,Nov,Europe,UK,Services,Training,Sophie Dupont,Government,Lead,149,81.65,13471.87,10955.97,2515.9,7.0,3.8
2025-11-03,Q4 2025,Nov,Asia Pacific,India,Subscriptions,Professional Plan,Raj Patel,SMB,Lead,112,203.64,29278.72,16811.38,12467.34,1.1,3.8
2025-11-04,Q4 2025,Nov,Europe,France,Hardware,Networking Kit,Sophie Dupont,Government,Closed Lost,16,1343.46,29654.3,22689.62,6964.68,16.1,3.9
2025-11-05,Q4 2025,Nov,Europe,Germany,Hardware,Desktop Plus,Hans Mueller,Enterprise,Qualified,15,1252.12,27459.32,21197.73,6261.59,22.2,4.1
2025-11-05,Q4 2025,Nov,North America,USA,Software,Data Platform,Mike Johnson,Government,Qualified,46,3021.45,184707.54,109112.34,75595.2,6.2,4.2
2025-11-05,Q4 2025,Nov,North America,USA,Services,Implementation,Elena Rodriguez,SMB,Closed Lost,67,408.74,25841.65,19454.66,6386.99,5.6,2.9
2025-11-05,Q4 2025,Nov,North America,Canada,Hardware,Networking Kit,Elena Rodriguez,SMB,Closed Lost,73,703.43,68190.48,53067.58,15122.9,3.8,2.5
2025-11-05,Q4 2025,Nov,Asia Pacific,Australia,Hardware,Server Rack,Liam Zhang,Education,Lead,87,4052.45,432157.95,338050.95,94107.0,20.4,3.8
2025-11-05,Q4 2025,Nov,Latin America,Brazil,Subscriptions,Basic Plan,Carlos Silva,Government,Lead,493,29.73,20750.12,11574.55,9175.57,17.1,3.9
2025-11-06,Q4 2025,Nov,Europe,France,Hardware,Server Rack,Sophie Dupont,SMB,Closed Lost,52,4391.73,369876.09,292905.93,76970.16,1.5,3.6
2025-11-06,Q4 2025,Nov,Asia Pacific,Australia,Subscriptions,Enterprise Plan,Raj Patel,SMB,Proposal,156,484.37,97098.32,60268.5,36829.82,1.0,3.2
2025-11-06,Q4 2025,Nov,Europe,UK,Software,Data Platform,James Clarke,Government,Proposal,33,1439.01,38831.95,24135.07,14696.88,17.7,2.6
2025-11-07,Q4 2025,Nov,Latin America,Colombia,Subscriptions,Enterprise Plan,Ana Gutierrez,Education,Closed Won,48,338.84,20972.84,13391.54,7581.3,17.3,4.2
2025-11-07,Q4 2025,Nov,Asia Pacific,Japan,Services,Consulting,Yuki Tanaka,Education,Closed Won,140,433.22,77370.67,68034.98,9335.69,20.8,4.3
2025-11-07,Q4 2025,Nov,North America,USA,Hardware,Laptop Pro,Mike Johnson,SMB,Lead,52,1490.63,134314.73,97972.2,36342.53,3.0,3.4
2025-11-07,Q4 2025,Nov,Europe,France,Services,Implementation,Hans Mueller,SMB,Lead,25,703.1,21742.79,17954.23,3788.56,9.1,3.6
2025-11-07,Q4 2025,Nov,Europe,France,Subscriptions,Basic Plan,James Clarke,SMB,Proposal,388,79.54,28069.56,15901.69,12167.87,4.3,2.2
2025-11-08,Q4 2025,Nov,North America,USA,Subscriptions,Enterprise Plan,Elena Rodriguez,Education,Closed Won,253,728.07,149108.63,83589.18,65519.45,22.7,3.5
2025-11-08,Q4 2025,Nov,Europe,France,Services,Consulting,Hans Mueller,Enterprise,Closed Lost,175,213.64,43244.8,35449.39,7795.41,15.0,3.7
2025-11-08,Q4 2025,Nov,North America,USA,Hardware,Networking Kit,Elena Rodriguez,SMB,Lead,50,471.09,32222.0,23147.13,9074.87,0.9,2.8
2025-11-08,Q4 2025,Nov,Europe,Germany,Software,Security Pro,James Clarke,Enterprise,Closed Won,41,1613.89,51084.65,30270.89,20813.76,22.3,3.1
2025-11-09,Q4 2025,Nov,North America,Canada,Services,Support,Sarah Chen,SMB,Qualified,7,199.46,1964.19,1418.85,545.34,4.3,3.7
2025-11-10,Q4 2025,Nov,Europe,Germany,Services,Implementation,James Clarke,Government,Closed Won,107,469.67,40621.63,32005.9,8615.73,10.9,2.9
2025-11-10,Q4 2025,Nov,Europe,France,Subscriptions,Professional Plan,Hans Mueller,SMB,Closed Won,469,151.8,98348.12,60747.41,37600.71,3.1,3.8
2025-11-11,Q4 2025,Nov,North America,Canada,Software,Cloud Suite,Sarah Chen,SMB,Negotiation,1,911.4,1429.2,844.47,584.73,2.6,3.4
2025-11-11,Q4 2025,Nov,North America,Canada,Software,Data Platform,Mike Johnson,SMB,Lead,15,1729.49,33888.22,21252.28,12635.94,7.8,3.7
2025-11-11,Q4 2025,Nov,Europe,UK,Hardware,Networking Kit,Hans Mueller,SMB,Negotiation,81,482.81,68567.12,50114.77,18452.35,6.7,4.0
2025-11-12,Q4 2025,Nov,Europe,France,Hardware,Desktop Plus,James Clarke,Enterprise,Proposal,49,1075.32,53270.78,41337.53,11933.25,19.3,2.8
2025-11-12,Q4 2025,Nov,Europe,France,Subscriptions,Basic Plan,Hans Mueller,SMB,Lead,207,36.01,9903.92,5626.74,4277.18,6.8,3.5
2025-11-13,Q4 2025,Nov,Europe,UK,Hardware,Desktop Plus,Hans Mueller,SMB,Closed Won,48,1973.01,170138.04,124920.71,45217.33,4.4,3.7
2025-11-13,Q4 2025,Nov,North America,USA,Software,Cloud Suite,Sarah Chen,Enterprise,Closed Won,27,1310.66,47630.59,28707.21,18923.38,16.4,4.6
2025-11-13,Q4 2025,Nov,Europe,France,Hardware,Laptop Pro,Sophie Dupont,SMB,Negotiation,13,1450.03,29228.94,20645.1,8583.84,5.7,3.4
2025-11-14,Q4 2025,Nov,Latin America,Colombia,Hardware,Desktop Plus,Carlos Silva,SMB,Closed Won,85,1458.04,274804.73,194540.3,80264.43,1.5,4.1
2025-11-15,Q4 2025,Nov,North America,Canada,Hardware,Desktop Plus,Sarah Chen,Education,Qualified,80,1747.99,235898.94,186443.67,49455.27,16.9,4.6
2025-11-15,Q4 2025,Nov,Asia Pacific,India,Subscriptions,Professional Plan,Liam Zhang,Education,Negotiation,226,164.43,33947.94,19476.46,14471.48,21.8,3.5
2025-11-17,Q4 2025,Nov,North America,Canada,Software,Security Pro,Sarah Chen,Government,Proposal,47,1639.68,108068.96,67486.59,40582.37,12.9,4.3
2025-11-17,Q4 2025,Nov,North America,Canada,Subscriptions,Basic Plan,Mike Johnson,Government,Proposal,336,57.07,20841.31,11973.33,8867.98,19.8,3.2
2025-11-17,Q4 2025,Nov,North America,Canada,Software,Security Pro,Elena Rodriguez,Government,Lead,50,759.07,37936.51,21286.5,16650.01,8.7,3.5
2025-11-17,Q4 2025,Nov,Latin America,Brazil,Services,Training,Carlos Silva,Enterprise,Closed Won,6,179.06,1376.55,1099.04,277.51,21.4,4.0
2025-11-17,Q4 2025,Nov,Latin America,Mexico,Services,Consulting,Ana Gutierrez,SMB,Closed Won,103,178.95,26253.86,22508.69,3745.17,4.3,3.5
2025-11-18,Q4 2025,Nov,Asia Pacific,India,Hardware,Desktop Plus,Raj Patel,SMB,Lead,65,1786.02,186714.28,131783.04,54931.24,6.0,3.7
2025-11-18,Q4 2025,Nov,North America,Canada,Hardware,Desktop Plus,Sarah Chen,Enterprise,Lead,18,1054.99,30184.13,22788.52,7395.61,21.7,4.5
2025-11-19,Q4 2025,Nov,North America,Canada,Services,Support,Sarah Chen,SMB,Proposal,12,344.76,5923.45,4467.16,1456.29,2.6,4.1
2025-11-19,Q4 2025,Nov,North America,Canada,Services,Support,Sarah Chen,SMB,Lead,29,145.06,5584.07,4228.33,1355.74,9.7,4.0
2025-11-19,Q4 2025,Nov,North America,USA,Hardware,Networking Kit,Mike Johnson,SMB,Qualified,39,1014.98,68379.71,52583.45,15796.26,3.3,3.5
2025-11-19,Q4 2025,Nov,North America,USA,Services,Consulting,Mike Johnson,Education,Closed Lost,200,367.05,74641.06,62418.85,12222.21,21.4,3.5
2025-11-20,Q4 2025,Nov,Europe,Germany,Subscriptions,Enterprise Plan,Sophie Dupont,Enterprise,Closed Lost,348,664.52,242310.55,157198.77,85111.78,16.0,3.4
2025-11-20,Q4 2025,Nov,Asia Pacific,India,Subscriptions,Basic Plan,Raj Patel,Enterprise,Lead,440,70.4,33452.1,18949.63,14502.47,16.8,4.0
2025-11-21,Q4 2025,Nov,North America,Canada,Subscriptions,Basic Plan,Elena Rodriguez,Government,Closed Lost,488,43.67,19415.65,11303.7,8111.95,13.0,3.0
2025-11-22,Q4 2025,Nov,Europe,France,Subscriptions,Basic Plan,James Clarke,SMB,Lead,352,59.14,18755.94,11986.13,6769.81,5.2,3.8
2025-11-22,Q4 2025,Nov,North America,USA,Software,Security Pro,Elena Rodriguez,SMB,Lead,20,1757.05,37549.03,24281.42,13267.61,2.4,2.9
2025-11-23,Q4 2025,Nov,Latin America,Colombia,Services,Support,Ana Gutierrez,Education,Closed Lost,166,146.94,30858.83,22950.67,7908.16,15.0,4.5
2025-11-24,Q4 2025,Nov,North America,USA,Hardware,Laptop Pro,Sarah Chen,Government,Closed Lost,1,2987.07,5045.04,3613.35,1431.69,16.8,3.1
2025-11-24,Q4 2025,Nov,Europe,Germany,Subscriptions,Basic Plan,Hans Mueller,Education,Qualified,20,57.62,1347.15,790.86,556.29,18.0,4.5
2025-11-24,Q4 2025,Nov,Europe,Germany,Hardware,Desktop Plus,James Clarke,SMB,Lead,5,1118.24,6528.34,4686.61,1841.73,6.8,3.2
2025-11-24,Q4 2025,Nov,Asia Pacific,Australia,Subscriptions,Enterprise Plan,Yuki Tanaka,SMB,Closed Won,79,283.22,36659.65,21049.68,15609.97,2.9,4.4
2025-11-25,Q4 2025,Nov,Asia Pacific,Australia,Services,Implementation,Liam Zhang,SMB,Lead,185,261.7,48858.24,39803.19,9055.05,9.5,3.0
2025-11-25,Q4 2025,Nov,Asia Pacific,India,Software,Cloud Suite,Raj Patel,Enterprise,Closed Won,3,1860.71,6446.28,4172.68,2273.6,14.9,3.6
2025-11-25,Q4 2025,Nov,Asia Pacific,Australia,Subscriptions,Enterprise Plan,Liam Zhang,SMB,Negotiation,288,718.07,231200.31,146112.28,85088.03,4.3,3.4
2025-11-25,Q4 2025,Nov,Asia Pacific,India,Subscriptions,Basic Plan,Raj Patel,SMB,Closed Won,419,42.87,23128.84,13595.15,9533.69,0.8,3.7
